Transaction_ID,Customer_ID,Date,Amount,Product_Category
31424,469,2024-01-05,96.3725402838367,Beauty
31425,908,2024-02-12,429.80888984442055,Sports
31426,139,2023-09-29,485.8079141555859,Home & Garden
31427,136,2023-12-20,427.0838713725624,Sports
31428,825,2024-05-13,331.09648658072325,Sports
31429,182,2023-12-17,380.37615888154767,Home & Garden
31430,84,2024-01-11,175.49581912533662,Electronics
31431,995,2024-04-24,69.90644988397429,Beauty
31432,26,2024-03-03,472.4559143576856,Electronics
31433,158,2024-02-10,215.92488568029,Beauty
31434,107,2023-07-19,395.3351712261141,Home & Garden
31435,902,2023-07-10,241.1653350760028,Sports
31436,452,2024-02-10,265.20182788319465,Clothing
31437,713,2024-02-01,114.28915919211417,Electronics
31438,407,2023-10-15,135.7688530514653,Home & Garden
31439,522,2024-04-07,136.20927932475456,Clothing
31440,395,2023-10-31,462.46156130441966,Sports
31441,544,2023-10-28,326.21286025568736,Clothing
31442,97,2023-09-24,223.301968426992,Electronics
31443,923,2023-07-13,383.98127896685753,Beauty
31444,530,2024-01-27,307.97183071521516,Sports
31445,451,2023-08-25,274.0871657187996,Beauty
31446,480,2023-07-19,401.3131282636794,Beauty
31447,594,2023-06-08,298.5546682821243,Home & Garden
31448,180,2024-05-25,15.35183849534334,Sports
31449,776,2023-10-30,429.8835076835117,Home & Garden
31450,584,2024-03-07,251.38848548562814,Clothing
31451,458,2024-04-09,358.25981695720697,Beauty
31452,548,2024-01-06,169.0271939765319,Electronics
31453,12,2023-10-31,354.58544486612766,Beauty
31454,356,2024-05-16,392.360593903791,Home & Garden
31455,718,2024-01-09,344.0194382601973,Beauty
31456,213,2024-05-12,298.94858633473814,Clothing
31457,799,2023-07-20,117.82981998602115,Electronics
31458,114,2024-01-25,396.6533657817319,Clothing
31459,300,2023-11-08,295.5631702161362,Home & Garden
31460,245,2023-06-06,105.75659170798666,Electronics
31461,323,2023-10-26,101.61431972761238,Beauty
31462,468,2023-09-20,35.61777501995095,Home & Garden
31463,531,2024-01-02,375.49452309046586,Home & Garden
31464,529,2023-09-03,332.3937748986947,Beauty
31465,945,2023-06-24,455.1495127589026,Clothing
31466,849,2023-09-28,319.3850673759265,Clothing
31467,556,2023-08-12,299.408933057832,Home & Garden
31468,112,2023-08-18,161.526335925738,Beauty
31469,949,2024-01-11,84.68892421151381,Home & Garden
31470,831,2024-04-22,332.5535346783276,Sports
31471,709,2023-10-05,489.8784194553871,Beauty
31472,75,2024-05-08,198.20031204854544,Clothing
31473,815,2024-03-23,263.33838221395627,Electronics
31474,279,2024-05-04,378.53681418403096,Sports
31475,642,2023-09-10,23.083264608011188,Clothing
31476,493,2023-06-24,235.54799022498983,Home & Garden
31477,403,2023-08-27,209.15892527352787,Electronics
31478,186,2024-01-24,179.34828656996353,Electronics
31479,416,2024-01-02,43.9173360473067,Home & Garden
31480,301,2023-08-26,369.6574480890247,Electronics
31481,625,2024-01-25,380.57684331743565,Electronics
31482,76,2023-06-17,450.66630268856517,Sports
31483,276,2023-10-17,354.1696810861276,Home & Garden
31484,247,2023-09-01,130.21733392133197,Clothing
31485,519,2023-12-25,467.15278879563215,Beauty
31486,872,2023-09-19,185.20526000835196,Beauty
31487,61,2024-01-09,491.69132658914384,Sports
31488,431,2023-11-09,197.29640272262358,Clothing
31489,417,2024-02-24,263.3948996071934,Beauty
31490,754,2023-08-14,495.624389735188,Beauty
31491,912,2023-09-12,477.8828582093706,Home & Garden
31492,852,2023-09-01,352.8395180825365,Clothing
31493,203,2023-10-05,142.56669517740977,Sports
31494,2,2024-04-12,227.05935608231692,Clothing
31495,299,2024-01-22,294.3938037651754,Beauty
31496,740,2023-06-21,267.7264134162913,Clothing
31497,473,2023-06-27,426.2182728408382,Beauty
31498,840,2023-12-10,469.2429949487696,Sports
31499,911,2024-05-23,152.1193284989816,Beauty
31500,980,2024-03-26,154.07059371083398,Electronics
31501,44,2024-01-10,366.9419883389372,Clothing
31502,329,2024-03-29,49.97969254726467,Beauty
31503,91,2023-10-12,38.724621828788486,Clothing
31504,297,2023-10-04,272.8894970832767,Beauty
31505,976,2024-02-08,436.9619448090241,Home & Garden
31506,428,2023-09-05,382.71911731935154,Clothing
31507,836,2024-04-20,286.31215928309376,Sports
31508,109,2023-08-10,403.1276371196552,Electronics
31509,588,2024-03-17,303.2597291719168,Sports
31510,168,2023-07-10,463.45654313784087,Clothing
31511,375,2024-02-29,428.51275344632995,Sports
31512,51,2023-10-26,163.66662674906712,Home & Garden
31513,163,2023-08-09,305.617704754065,Sports
31514,506,2023-09-15,85.05323738181285,Home & Garden
31515,756,2024-01-08,261.55262241665054,Home & Garden
31516,422,2023-08-24,262.4520180473227,Electronics
31517,414,2023-08-17,362.3802282032796,Home & Garden
31518,187,2023-12-23,427.81922381210603,Clothing
31519,713,2024-03-19,427.4310746627171,Beauty
31520,177,2024-02-26,255.52231622796737,Home & Garden
31521,753,2024-04-03,41.23755874573269,Electronics
31522,933,2024-05-05,68.3051625176436,Clothing
31523,572,2024-01-26,48.63555526381393,Sports
31524,233,2023-10-05,239.6870414768598,Clothing
31525,879,2023-12-04,474.3939655856076,Sports
31526,523,2023-11-27,377.7923920381781,Home & Garden
31527,311,2024-02-21,282.6214660971403,Beauty
31528,577,2023-09-27,373.36759281725756,Electronics
31529,527,2024-04-15,234.49175049239201,Clothing
31530,292,2023-12-02,245.8700154129546,Home & Garden
31531,787,2023-06-03,419.6633578151448,Home & Garden
31532,23,2023-08-14,270.43812439063396,Electronics
31533,187,2024-02-22,350.6533618254481,Electronics
31534,804,2024-05-14,123.387826319329,Sports
31535,829,2023-08-14,437.5649781869239,Clothing
31536,864,2024-05-24,188.5940274586497,Home & Garden
31537,517,2023-07-31,419.66835359948226,Electronics
31538,250,2023-07-05,70.16010150143609,Sports
31539,541,2024-05-15,495.02958710022835,Electronics
31540,36,2024-03-01,153.37311623591464,Clothing
31541,695,2023-09-06,85.13340301245452,Clothing
31542,272,2024-03-18,121.17571506439705,Electronics
31543,466,2023-10-14,34.64245284106041,Home & Garden
31544,881,2024-02-24,387.41840717436685,Clothing
31545,181,2023-11-05,268.96030177765454,Electronics
31546,11,2024-05-07,349.455081305452,Sports
31547,87,2023-06-06,175.20854015066902,Sports
31548,278,2024-04-22,78.38922347727846,Electronics
31549,802,2024-01-21,367.3883090967732,Beauty
31550,120,2023-06-19,465.840972731673,Sports
31551,856,2023-10-13,482.58460361691067,Electronics
31552,988,2024-03-22,271.71670193574,Home & Garden
31553,765,2023-06-27,205.2154026866296,Electronics
31554,408,2023-07-31,95.2531769769909,Beauty
31555,284,2024-03-14,290.2993302703496,Sports
31556,956,2023-06-10,342.29672895420356,Home & Garden
31557,597,2024-05-21,71.85860941733934,Beauty
31558,139,2023-09-02,293.7464100676469,Clothing
31559,246,2023-10-28,104.78757859495495,Electronics
31560,238,2023-11-30,176.89894527136371,Electronics
31561,993,2023-09-13,88.25731889671857,Home & Garden
31562,682,2023-08-23,175.3209558392307,Electronics
31563,353,2023-09-06,358.077162509638,Sports
31564,939,2024-01-27,58.95050949410279,Clothing
31565,60,2023-12-09,15.706029906161067,Beauty
31566,436,2024-01-30,296.6879461784783,Sports
31567,100,2023-10-06,204.0880220286597,Beauty
31568,851,2023-08-19,56.965497689142374,Electronics
31569,358,2024-01-13,66.41391419231742,Beauty
31570,743,2023-06-22,287.3353583491689,Home & Garden
31571,848,2023-08-09,456.1671578293468,Electronics
31572,747,2024-04-14,410.5677435364608,Beauty
31573,551,2023-11-04,380.2292017081734,Clothing
31574,694,2023-05-30,95.21031878841595,Electronics
31575,322,2024-04-26,45.51913656037663,Electronics
31576,599,2023-11-03,390.69620860452915,Sports
31577,380,2023-09-19,371.1008938787817,Electronics
31578,86,2023-10-07,371.7612778627317,Beauty
31579,262,2024-03-21,482.6145303861443,Electronics
31580,154,2023-06-30,107.84005168851583,Clothing
31581,387,2023-12-28,141.44450285265248,Beauty
31582,549,2024-04-11,369.51888151296214,Clothing
31583,202,2023-11-24,78.72002808448023,Clothing
31584,847,2023-07-22,286.4123470832712,Electronics
31585,212,2023-11-28,94.44315415375085,Home & Garden
31586,701,2023-10-05,234.42434466514308,Clothing
31587,520,2024-04-26,42.17626990573264,Clothing
31588,340,2023-07-22,43.936785475132844,Home & Garden
31589,42,2023-08-18,326.35905825998293,Electronics
31590,475,2023-11-07,421.08174318973494,Home & Garden
31591,97,2024-04-10,58.84603304931526,Home & Garden
31592,885,2023-09-22,196.87477413544644,Clothing
31593,11,2024-02-24,437.0581054034544,Beauty
31594,506,2023-10-09,224.3279575038404,Clothing
31595,42,2023-11-08,415.38606370374055,Clothing
31596,707,2024-04-15,476.86864669234507,Home & Garden
31597,177,2023-07-02,58.682896164969186,Electronics
31598,915,2023-12-31,470.8137164120788,Clothing
31599,629,2023-09-05,225.8870164504425,Clothing
31600,774,2023-11-12,157.55027256401212,Electronics
31601,701,2024-02-04,68.43676378818472,Home & Garden
31602,25,2024-04-10,25.709605254991686,Clothing
31603,298,2023-06-21,495.77711073769166,Home & Garden
31604,397,2024-04-12,152.31777802747442,Home & Garden
31605,36,2024-03-18,332.01174065952125,Home & Garden
31606,874,2023-06-09,187.09997889041261,Clothing
31607,31,2023-11-15,407.6119740906508,Beauty
31608,469,2023-08-30,398.44778701696197,Sports
31609,132,2023-09-29,148.98420192730023,Beauty
31610,797,2023-12-10,90.66777159912694,Sports
31611,209,2023-10-12,147.4451427939866,Clothing
31612,778,2023-08-23,326.1174939174017,Sports
31613,813,2023-07-21,112.95607196750277,Clothing
31614,163,2023-06-20,228.68568261083362,Home & Garden
31615,215,2023-11-14,324.7545858354027,Sports
31616,706,2023-11-30,105.6690509414262,Electronics
31617,792,2023-07-04,484.7698611984609,Clothing
31618,222,2023-09-27,153.3366145965787,Sports
31619,486,2024-02-04,50.214617609261296,Sports
31620,45,2024-03-22,191.00304431508286,Clothing
31621,390,2023-10-11,195.87552314105943,Sports
31622,470,2024-01-10,451.13658548140927,Clothing
31623,777,2024-01-13,219.01978666609517,Clothing
31624,574,2023-06-21,383.6904405191328,Sports
31625,578,2023-06-18,469.83772092417377,Sports
31626,374,2023-07-06,315.260897527545,Electronics
31627,300,2023-10-25,478.8004108406788,Electronics
31628,278,2023-11-10,10.398832480906115,Electronics
31629,935,2024-02-14,438.1287945080733,Sports
31630,449,2023-09-22,169.363055383412,Sports
31631,28,2024-02-01,78.15844528738356,Electronics
31632,191,2024-05-04,397.88131892536853,Sports
31633,703,2023-12-15,104.72911166220617,Electronics
31634,12,2023-10-17,18.20143946613532,Sports
31635,904,2024-05-23,343.4952568663983,Home & Garden
31636,722,2023-12-24,74.35191290063631,Sports
31637,922,2024-03-13,104.15666877188676,Sports
31638,593,2023-08-23,45.114207322149085,Home & Garden
31639,805,2023-10-21,187.97822334306298,Beauty
31640,157,2023-08-09,488.0896368253582,Electronics
31641,103,2023-07-08,64.03216943577284,Sports
31642,760,2023-09-22,122.19570506821906,Clothing
31643,302,2023-11-03,86.74297938209494,Home & Garden
31644,715,2024-03-06,265.3584702683801,Home & Garden
31645,829,2023-08-10,447.98595541155595,Sports
31646,636,2023-08-07,13.847138508591108,Clothing
31647,532,2023-07-19,241.46798168223535,Clothing
31648,618,2023-11-03,122.87924329899296,Home & Garden
31649,694,2024-05-05,460.8615438601075,Sports
31650,5,2023-12-02,446.8895089140942,Sports
31651,954,2024-01-24,76.8170026369923,Clothing
31652,158,2024-02-17,343.3907793445596,Electronics
31653,518,2023-07-16,114.67764209798305,Beauty
31654,982,2024-02-22,295.41816428186826,Clothing
31655,591,2024-04-14,68.23531979554579,Sports
31656,973,2023-12-05,346.6587677460951,Beauty
31657,118,2023-09-28,362.27105166985405,Clothing
31658,233,2023-06-11,253.2643861244014,Electronics
31659,142,2023-08-05,383.87000613688895,Beauty
31660,904,2023-07-09,307.98092899177186,Electronics
31661,733,2023-12-19,283.0023642411265,Sports
31662,201,2023-06-02,224.72666299014605,Beauty
31663,61,2024-01-12,154.40586959104215,Home & Garden
31664,934,2024-03-12,39.0963712746789,Beauty
31665,14,2023-08-01,107.13887275906693,Electronics
31666,964,2023-11-12,395.6244138122139,Beauty
31667,176,2024-04-28,17.036895897859637,Sports
31668,589,2023-06-14,143.52574473198493,Sports
31669,697,2024-01-19,451.514713769261,Sports
31670,554,2023-06-29,480.8710827728687,Sports
31671,872,2023-07-21,219.9022076856802,Clothing
31672,361,2023-06-23,229.6391596827173,Home & Garden
31673,830,2023-06-09,371.5580521226297,Beauty
31674,235,2023-06-14,353.06397418799753,Sports
31675,464,2023-06-11,220.45941036926888,Sports
31676,523,2023-09-26,436.1820572156834,Clothing
31677,669,2023-07-24,491.7406113294065,Electronics
31678,808,2023-09-14,68.0524450131658,Beauty
31679,775,2023-07-27,61.76600745108965,Electronics
31680,633,2023-11-03,317.59012343842613,Home & Garden
31681,202,2024-03-07,62.71109857993388,Electronics
31682,168,2023-12-07,119.94820063253185,Home & Garden
31683,600,2024-01-17,456.41134059386445,Home & Garden
31684,941,2023-06-11,421.571012531671,Sports
31685,884,2023-12-16,398.0078108472417,Electronics
31686,740,2023-12-11,336.5738881076444,Electronics
31687,45,2023-09-01,444.4331882663263,Electronics
31688,326,2024-01-11,399.99261496943416,Electronics
31689,609,2024-01-19,261.9996938001314,Sports
31690,22,2023-10-14,197.07619360002573,Sports
31691,146,2024-02-10,21.504820676249494,Beauty
31692,25,2024-02-12,135.21988293533275,Electronics
31693,604,2023-11-04,217.1082725061259,Sports
31694,957,2023-12-02,44.987677876710606,Home & Garden
31695,183,2023-08-14,91.74837412441323,Beauty
31696,390,2023-11-08,174.82453766222284,Electronics
31697,519,2024-05-06,182.80022055820368,Beauty
31698,821,2024-02-21,275.9875155746994,Home & Garden
31699,804,2023-10-21,162.6644354346026,Clothing
31700,926,2023-11-04,157.25054685496616,Sports
31701,100,2023-10-02,44.526809787423105,Clothing
31702,685,2024-01-11,461.802953929359,Clothing
31703,95,2023-08-31,450.09922888903986,Clothing
31704,662,2023-06-20,165.90470697141433,Clothing
31705,662,2024-01-27,457.8662874889796,Clothing
31706,556,2023-07-08,430.27414075435905,Home & Garden
31707,134,2024-02-11,202.78991157913404,Clothing
31708,957,2023-08-20,499.9362784343374,Sports
31709,455,2023-12-24,466.77237853880206,Clothing
31710,571,2023-11-24,380.16076822677485,Clothing
31711,502,2023-11-05,61.2966679412355,Sports
31712,643,2023-06-17,246.18390735052932,Electronics
31713,439,2023-07-30,112.31601795372113,Electronics
31714,612,2023-07-13,98.19467685694818,Sports
31715,794,2023-08-05,241.17842414692566,Sports
31716,894,2023-06-04,105.60831217426748,Electronics
31717,961,2023-06-16,10.952868593108814,Sports
31718,361,2024-02-20,328.670010724041,Beauty
31719,74,2023-06-03,123.99580028947723,Electronics
31720,262,2023-11-07,422.3544554341738,Clothing
31721,484,2024-03-31,243.34154071049554,Sports
31722,333,2024-03-03,376.6479616157011,Sports
31723,77,2024-03-12,199.79026085698814,Electronics
31724,389,2023-09-12,325.3329139542386,Beauty
31725,485,2023-08-19,391.1184961202427,Electronics
31726,768,2023-08-27,155.20344468625584,Electronics
31727,160,2023-11-04,204.02615434284658,Sports
31728,335,2024-03-03,328.46433149851794,Electronics
31729,64,2024-04-24,204.02681449847708,Sports
31730,197,2024-05-26,332.728936620031,Clothing
31731,27,2023-12-18,301.0829381841917,Home & Garden
31732,136,2023-08-31,338.9484734884286,Clothing
31733,123,2023-10-01,203.59215803188255,Electronics
31734,800,2023-10-25,421.5725572150148,Clothing
31735,804,2024-04-11,214.74402936582865,Beauty
31736,696,2024-05-14,258.4084861028648,Electronics
31737,424,2023-12-26,414.8805398524629,Beauty
31738,582,2023-08-31,288.24778071655044,Beauty
31739,462,2023-11-14,104.93945529465253,Electronics
31740,394,2023-11-07,306.1651287579859,Sports
31741,407,2023-08-24,379.5151337883765,Home & Garden
31742,487,2023-10-18,477.3650543228597,Sports
31743,595,2023-09-30,377.27759123662713,Sports
31744,258,2023-11-02,85.48549107934258,Beauty
31745,266,2023-07-11,338.9574338198442,Sports
31746,228,2023-07-30,347.5500197753154,Sports
31747,469,2023-12-04,391.36388886803,Sports
31748,907,2023-07-30,353.5953481026049,Clothing
31749,300,2024-02-11,144.14788491184427,Beauty
31750,227,2023-07-31,410.9071199094796,Sports
31751,129,2023-11-07,499.90443208706256,Home & Garden
31752,959,2023-09-04,125.73626177996468,Beauty
31753,99,2023-10-18,175.49196960022974,Beauty
31754,942,2023-06-26,144.91826602973143,Beauty
31755,253,2023-07-09,203.45748819532855,Home & Garden
31756,669,2023-10-20,167.5056734540241,Beauty
31757,93,2023-12-26,119.4307077395418,Beauty
31758,932,2023-07-22,30.97063414303228,Home & Garden
31759,133,2023-07-30,364.25119981544265,Home & Garden
31760,155,2024-03-19,375.4198371015622,Beauty
31761,286,2023-08-18,45.822891202228114,Clothing
31762,542,2024-02-06,274.60752816093833,Sports
31763,88,2023-12-09,319.0486156480952,Clothing
31764,98,2024-04-23,438.2118503969514,Electronics
31765,304,2024-03-08,189.55770669495683,Beauty
31766,257,2023-07-30,234.8867197563807,Home & Garden
31767,572,2024-04-09,89.1103869003552,Home & Garden
31768,401,2023-08-16,146.01705647985997,Clothing
31769,801,2024-04-25,245.73090333474929,Electronics
31770,975,2023-10-13,89.5431310763974,Home & Garden
31771,54,2024-03-11,65.85640791755785,Home & Garden
31772,877,2024-03-25,269.6111209520751,Electronics
31773,557,2023-05-29,368.8176180578441,Electronics
31774,96,2024-02-01,128.81699309578227,Home & Garden
31775,55,2024-02-17,264.13663961814086,Beauty
31776,617,2024-02-05,103.16590785909773,Home & Garden
31777,633,2023-11-08,223.48978526360293,Sports
31778,17,2023-12-17,470.4644923717727,Clothing
31779,130,2023-06-12,415.6984028116475,Electronics
31780,872,2024-02-07,445.9503119041196,Electronics
31781,409,2023-06-28,37.65600258697093,Beauty
31782,373,2024-01-13,46.38668099016961,Clothing
31783,841,2023-08-13,332.4126652376226,Home & Garden
31784,776,2023-08-03,163.308124575116,Beauty
31785,602,2023-08-16,182.57614473658137,Electronics
31786,126,2023-09-01,497.4596841058898,Clothing
31787,73,2023-10-08,284.5532653234484,Beauty
31788,413,2023-08-24,365.909693073683,Beauty
31789,93,2024-02-23,300.94524006368385,Electronics
31790,371,2024-04-14,160.83049092953738,Beauty
31791,866,2024-05-23,287.7554312023621,Clothing
31792,457,2023-07-09,173.78822205600832,Clothing
31793,347,2023-12-12,309.51430209814595,Home & Garden
31794,258,2023-10-11,215.36794951823532,Electronics
31795,495,2024-02-21,474.45332569408515,Electronics
31796,241,2023-09-15,345.565782980156,Sports
31797,23,2023-10-03,278.8439313866344,Electronics
31798,256,2023-10-15,370.28035966092085,Electronics
31799,512,2024-04-01,313.74070111297715,Electronics
31800,224,2023-10-09,476.0387382707885,Home & Garden
31801,908,2024-04-27,490.1448097637612,Clothing
31802,794,2023-06-02,135.1843281417916,Beauty
31803,505,2024-03-24,429.85395752929657,Clothing
31804,77,2023-07-01,117.69626501676859,Sports
31805,166,2023-07-22,421.91018463298906,Home & Garden
31806,12,2023-08-16,28.470932468245024,Home & Garden
31807,57,2024-04-29,439.43241153860833,Home & Garden
31808,259,2023-07-28,75.67733698630767,Beauty
31809,517,2023-12-03,273.01912361303505,Clothing
31810,775,2023-10-15,495.65356106571954,Electronics
31811,514,2023-09-09,282.7273417006953,Electronics
31812,929,2023-09-26,112.81761580850286,Home & Garden
31813,656,2023-09-27,317.38342404554004,Sports
31814,89,2023-09-23,476.548233235561,Clothing
31815,938,2023-06-21,185.54375922713268,Electronics
31816,832,2023-08-15,129.0585118655001,Clothing
31817,506,2023-08-24,197.47829837766898,Home & Garden
31818,255,2023-11-12,419.0170175123241,Clothing
31819,526,2023-08-07,83.28368556914825,Beauty
31820,280,2024-03-30,325.0821347141501,Home & Garden
31821,885,2023-09-07,254.5468974525502,Electronics
31822,204,2024-03-30,180.60350361653926,Clothing
31823,38,2023-06-08,425.41231700762614,Electronics
31824,199,2023-11-26,370.87838903938433,Home & Garden
31825,811,2023-09-22,148.32426921343267,Home & Garden
31826,967,2024-02-13,295.3779209827607,Clothing
31827,999,2023-12-24,76.16936380338309,Home & Garden
31828,335,2024-03-16,253.75595360026696,Clothing
31829,331,2023-12-06,55.34841749417396,Electronics
31830,420,2023-11-22,79.19230410565959,Sports
31831,932,2023-07-20,60.305069836650794,Beauty
31832,372,2023-12-05,225.64116032123505,Electronics
31833,775,2023-06-10,256.41462029930557,Home & Garden
31834,78,2023-10-30,106.58301402067168,Electronics
31835,186,2023-08-10,471.22820673771633,Clothing
31836,620,2023-09-16,105.35751883023921,Clothing
31837,791,2023-12-18,215.25626908043253,Home & Garden
31838,602,2023-12-25,141.07227169336932,Electronics
31839,310,2023-10-16,313.26691757821226,Clothing
31840,798,2023-10-25,81.39800376168837,Beauty
31841,689,2023-10-05,457.58538716819163,Electronics
31842,100,2024-03-10,27.422090423108042,Electronics
31843,791,2024-04-14,84.94358008044159,Clothing
31844,105,2024-01-10,77.30879900630853,Beauty
31845,450,2023-09-07,112.39296749985928,Sports
31846,322,2023-08-25,32.414036425985756,Electronics
31847,926,2023-10-17,53.73356950747741,Sports
31848,951,2023-07-06,254.17797189297895,Beauty
31849,620,2024-05-18,191.8963215499456,Sports
31850,856,2023-08-03,269.7324270162848,Home & Garden
31851,505,2024-05-14,295.31951623458883,Beauty
31852,133,2024-01-03,359.24850885762464,Sports
31853,827,2024-03-23,119.56726521206829,Sports
31854,627,2023-08-28,70.32857912340509,Beauty
31855,285,2024-05-06,170.0973065327512,Electronics
31856,664,2023-11-14,361.5854019557681,Beauty
31857,39,2024-03-20,76.61029839500317,Sports
31858,252,2023-12-07,491.5439231827459,Beauty
31859,982,2024-02-16,235.9127467502638,Beauty
31860,830,2023-07-02,127.28048695311591,Clothing
31861,777,2023-09-18,174.15683342122063,Home & Garden
31862,580,2023-12-07,26.810725635720797,Beauty
31863,304,2023-12-07,110.63301960890327,Home & Garden
31864,839,2023-10-13,362.90835252259416,Electronics
31865,71,2024-01-10,276.60248266835504,Home & Garden
31866,984,2023-12-28,24.697987867068154,Electronics
31867,788,2023-08-31,359.6564155606836,Electronics
31868,695,2023-08-11,220.71354990673993,Home & Garden
31869,276,2024-05-24,50.40213882807604,Sports
31870,266,2023-10-11,179.99086808703316,Beauty
31871,193,2023-06-14,498.17956440450615,Home & Garden
31872,254,2024-04-17,157.16033320555113,Beauty
31873,529,2024-02-17,462.50697450835804,Clothing
31874,294,2023-11-06,39.30831531368436,Home & Garden
31875,140,2024-02-27,299.62892819513087,Beauty
31876,565,2023-11-07,328.76268174969806,Sports
31877,972,2023-11-08,94.72175327654342,Clothing
31878,92,2023-11-16,195.25297538723535,Electronics
31879,74,2024-03-01,268.14814189878416,Home & Garden
31880,347,2023-08-09,229.60996177033624,Home & Garden
31881,187,2023-09-03,249.5737949194125,Beauty
31882,343,2023-06-26,10.929060113252568,Sports
31883,259,2024-03-08,343.5364530829532,Home & Garden
31884,402,2024-04-27,47.365885658532676,Beauty
31885,532,2023-05-30,49.75790610105157,Home & Garden
31886,526,2024-01-24,65.63079080466231,Beauty
31887,414,2023-06-08,60.50545253850237,Clothing
31888,321,2023-11-10,349.56224100485866,Clothing
31889,26,2024-04-01,83.92332603285332,Sports
31890,125,2023-06-24,400.62138450659654,Electronics
31891,729,2023-10-09,309.4061753792806,Beauty
31892,642,2024-05-08,95.98267170247509,Electronics
31893,881,2023-11-25,410.81617800791145,Sports
31894,146,2023-09-04,136.88757698471107,Clothing
31895,933,2023-09-03,417.2477863260207,Clothing
31896,588,2023-07-08,455.76327985703585,Electronics
31897,76,2024-01-21,109.4027391783661,Sports
31898,332,2023-11-09,291.23720066019536,Electronics
31899,654,2023-06-06,246.08788011549063,Beauty
31900,606,2023-09-17,137.01897416224375,Home & Garden
31901,632,2024-03-15,445.6014407748681,Sports
31902,870,2023-07-27,211.5117242484509,Electronics
31903,216,2024-02-14,99.82009506897651,Beauty
31904,793,2024-02-24,247.3758418249375,Clothing
31905,366,2024-02-15,30.298358450911152,Sports
31906,478,2024-01-17,176.65188889970244,Beauty
31907,281,2024-05-03,348.68145994342746,Clothing
31908,974,2023-09-11,314.99543006004996,Sports
31909,323,2024-01-24,63.287754967314825,Beauty
31910,20,2023-07-10,307.66617831031726,Beauty
31911,217,2023-11-29,430.9558430919365,Electronics
31912,918,2024-04-05,29.308130126843203,Sports
31913,124,2024-05-04,99.82514600839298,Home & Garden
31914,871,2024-03-04,374.2881510112537,Beauty
31915,153,2023-08-19,428.57352036073866,Sports
31916,7,2023-07-22,173.96050298849943,Beauty
31917,538,2024-02-03,170.77486560026952,Electronics
31918,653,2023-06-29,356.6179839442264,Home & Garden
31919,916,2023-11-20,282.6254357913071,Beauty
31920,338,2023-08-24,176.5079135719733,Clothing
31921,570,2024-03-31,115.34388198193072,Beauty
31922,399,2023-09-07,343.4730837563489,Sports
31923,868,2024-01-01,284.7089594949782,Home & Garden
31924,133,2023-11-15,330.5259189511539,Beauty
31925,233,2024-04-09,385.45192430909384,Beauty
31926,860,2024-02-17,473.5060227278368,Sports
31927,560,2024-03-20,161.69081478730882,Beauty
31928,290,2023-11-18,457.8107446593587,Home & Garden
31929,134,2023-12-10,52.47097742179757,Clothing
31930,536,2023-07-27,209.80975848119948,Home & Garden
31931,852,2023-09-11,36.847660056130366,Electronics
31932,886,2023-09-30,69.22414852964842,Beauty
31933,289,2024-04-03,24.798303202653386,Beauty
31934,491,2024-05-17,313.8363111298494,Beauty
31935,552,2023-08-31,365.4692356659772,Beauty
31936,511,2023-11-29,444.6474383254197,Clothing
31937,107,2024-01-30,493.1965554713837,Clothing
31938,754,2024-04-15,178.93849675513007,Electronics
31939,765,2023-09-13,227.91947565804546,Beauty
31940,359,2024-04-03,269.9585630962747,Home & Garden
31941,333,2024-05-22,362.6907069410396,Electronics
31942,17,2023-07-06,491.0545521199269,Home & Garden
31943,351,2023-10-01,198.56280071276146,Sports
31944,534,2023-06-07,498.1484244222861,Electronics
31945,588,2023-12-17,201.29226159608888,Beauty
31946,256,2023-12-09,195.21948259215867,Home & Garden
31947,167,2023-10-29,130.00209898200202,Beauty
31948,24,2023-12-24,42.35255481995392,Home & Garden
31949,853,2023-09-27,429.0108094348996,Beauty
31950,103,2024-01-06,88.5292183976268,Home & Garden
31951,631,2024-02-29,274.813841997304,Sports
31952,652,2023-08-14,274.2655132539508,Electronics
31953,388,2023-06-18,418.30831895795694,Electronics
31954,905,2024-02-01,79.67866606286039,Home & Garden
31955,68,2023-12-01,280.46419675529273,Clothing
31956,548,2024-05-03,316.81637807444434,Sports
31957,485,2023-12-08,474.80721331784605,Beauty
31958,833,2023-06-10,85.76671348063749,Sports
31959,153,2024-02-02,221.3737096007405,Electronics
31960,26,2023-10-22,131.7150999732362,Electronics
31961,898,2024-03-23,248.45416909386725,Sports
31962,693,2023-06-11,392.63040229380573,Beauty
31963,941,2023-07-14,336.8564758317215,Electronics
31964,599,2023-12-20,141.27797955272462,Electronics
31965,441,2023-10-18,158.2462686544536,Clothing
31966,983,2023-11-20,384.73031128992005,Sports
31967,985,2023-06-29,228.2362673754616,Electronics
31968,53,2023-10-03,32.657959208760595,Clothing
31969,6,2023-07-12,27.4889858359322,Home & Garden
31970,539,2024-01-25,375.8695774606557,Electronics
31971,85,2023-10-31,19.79866254157165,Beauty
31972,850,2023-07-28,319.05418258084256,Clothing
31973,28,2024-02-02,392.828850697118,Beauty
31974,746,2024-03-24,58.291812121903085,Beauty
31975,873,2023-12-02,378.79240022329543,Electronics
31976,543,2024-04-21,244.1628076199403,Beauty
31977,211,2023-06-20,339.6016926455736,Home & Garden
31978,102,2023-12-30,229.9307295329217,Electronics
